#	type	pattern	pilot	lemma	freq
23	V[s]	A N N	multilingual TTS model	multilingual tts model	6
23	V[s]	N N N	end-to-end TTS models	end-to-end tts model	5
23	V[s]	A A N N	multilingual neural TTS model	multilingual neural tts model	2
23	V[s]	A N N	bilingual TTS model	bilingual tts model	2
24	T	N	ParaNet	paranet	46
25	T	N	spectrogram	spectrogram	92
26	T	N N	speaker embeddings	speaker embeddings	43
26	V[s]	A N N	trainable speaker embeddings	trainable speaker embeddings	5
26	V[s]	A N N	Site-Specific Speaker Embeddings	site-specific speaker embeddings	2
26	V[s]	A A N N	low-dimensional trainable speaker embeddings	low-dimensional trainable speaker embeddings	2
27	T	N N	phoneme duration	phoneme duration	43
27	V[s]	N C N P N	duration and distance of phoneme	duration and distance of phoneme	2
27	V[s]	N N N	phoneme duration prediction	phoneme duration prediction	6
27	V[s]	N N N	phoneme duration model	phoneme duration model	5
27	V[s]	N N N	phoneme duration sequence	phoneme duration sequence	3
28	T	N N	language models	language model	43
28	V[s]	A N N	multilingual language models	multilingual language model	4
28	V[s]	A N N	N-gram language models	n-gram language model	4
28	V[s]	N N N	GlobalPhone Language Models	globalphone language model	4
28	V[s]	N N N	language model transducers	language model transducer	2
28	V[s]	A N N	benchmark language models	benchmark language model	2
29	T	N N	speech synthesis	speech synthesis	86
29	V[s]	A A N N	statistical parametric speech synthesis	statistical parametric speech synthesis	13
29	V[s]	A N N	multilingual speech synthesis	multilingual speech synthesis	6
29	V[s]	N N N	multi-speaker speech synthesis	multi-speaker speech synthesis	6
29	V[s]	N N N	end-to-end speech synthesis	end-to-end speech synthesis	4
29	V[s]	A N N	HMM-based speech synthesis	hmm-based speech synthesis	3
29	V[s]	A N N	expressive speech synthesis	expressive speech synthesis	4
29	V[s]	A A N N	neural network-based speech synthesis	neural network-based speech synthesis	2
29	V[s]	N N N	Single-Speaker Speech Synthesis	single-speaker speech synthesis	2
29	V[s]	N N N	speech synthesis toolkit	speech synthesis toolkit	2
30	T	N N	unit selection	unit selection	42
30	V[s]	N N N	unit selection synthesis	unit selection synthesis	8
30	V[s]	N N N	unit selection technique	unit selection technique	3
30	V[s]	N N N	unit selection voices	unit selection voice	2
31	T	N	raters	rater	40
32	T	N	classifier	classifier	39
33	T	N N	speaker encoder	speaker encoder	38
33	V[s]	N N N	speaker encoder network	speaker encoder network	4
34	T	N N	ground truth	ground truth	37
34	V[s]	N N N	ground truth audio	ground truth audio	8
34	V[s]	N N N	ground truth samples	ground truth sample	7
35	T	N	transcriptions	transcription	36
36	T	N N	decision tree	decision tree	35
36	V[s]	N N N	decision tree marginalization	decision tree marginalization	6
36	V[s]	A N N	state-tying decision tree	state-tying decision tree	2
37	T	N	waveform	waveform	67
38	T	N N	target language	target language	33
39	T	N	Tacotron	tacotron	64
40	T	N	Transformer	transformer	30
41	T	N N	speech data	speech datum	30
42	T	N	prosody	prosody	30
43	T	N	transducer	transducer	30
44	T	N N	speaker identity	speaker identity	29
44	V[s]	N P N N	identity of the reference speaker	identity of reference speaker	2
44	V[s]	A N N	native speaker identity	native speaker identity	2
44	V[s]	N N N	speaker identity labels	speaker identity label	2
45	T	N	normalization	normalization	54
46	T	N	Tundra	tundra	27
47	T	N N	ASR system	asr system	27
47	V[s]	A N N	HMM-based ASR system	hmm-based asr system	4
47	V[s]	A N N	multilingual ASR system	multilingual asr system	3
47	V[s]	A A N N	typical HMM-based ASR system	typical hmm-based asr system	2
48	T	N N	input representations	input representation	26
48	V[s]	A N N	phonemic input representation	phonemic input representation	4
48	V[s]	A N N	unified input representation	unified input representation	2
48	V[s]	N N N	text input representations	text input representation	4
48	V[s]	A N N	language-dependent input representations	language-dependent input representation	2
49	T	A N	residual connections	residual connection	26
50	T	N N	phoneme sequence	phoneme sequence	26
50	V[s]	N N N	phoneme duration sequence	phoneme duration sequence	3
51	T	N	multi-speaker	multi-speaker	52
52	T	N	MLSP	mlsp	25
53	T	N	subset	subset	25
54	T	N	encoder-decoder	encoder-decoder	25
55	T	A N	fundamental frequency	fundamental frequency	25
55	V[s]	A A N	time-dependent fundamental frequency	time-dependent fundamental frequency	2
56	T	N	FastSpeech	fastspeech	49
57	T	A	phonetic	phonetic	49
58	T	N	kernel	kernel	24
59	T	N	mel-spectrogram	mel-spectrogram	96
59	V[m]	A N	mel-scale spectrogram	mel-scale spectrogram	2
60	T	N N	machine translation	machine translation	24
60	V[s]	A N N	neural machine translation	neural machine translation	6
60	V[s]	A N N	statistical machine translation	statistical machine translation	3
60	V[s]	N N N	machine translation output	machine translation output	2
61	T	A	unsupervised	unsupervised	24
62	T	N N	MLP features	mlp feature	48
62	V[s]	A N N	multilingual MLP features	multilingual mlp feature	10
62	V[s]	A N N	cross-lingual MLP features	cross-lingual mlp feature	6
62	V[s]+	N N N	MLP feature extraction	mlp feature extraction	10
62	V[s]	N N N	MLP features MRASTA	mlp feature mrasta	2
62	V[s]	A N N	monolingual MLP features	monolingual mlp feature	2
62	V[s]	A N N	stand-alone MLP feature	stand-alone mlp feature	2
63	T	A N	acoustic features	acoustic feature	24
63	V[s]	A C A N	linguistic and acoustic features	linguistic and acoustic feature	3
64	T	N	LibriSpeech	librispeech	24
65	T	A N	neural vocoder	neural vocoder	23
65	V[s]	A A N	parallel neural vocoder	parallel neural vocoder	7
65	V[s]	A A N	WaveNet-based neural vocoder	wavenet-based neural vocoder	2
66	T	N	abbreviations	abbreviation	23
67	T	N	activation	activation	23
68	T	N	transform	transform	23
69	T	N	optimization	optimization	23
70	T	A N	linguistic features	linguistic feature	23
70	V[s]	A C A N	linguistic and acoustic features	linguistic and acoustic feature	3
71	T	N N	speaker classifier	speaker classifier	23
71	V[s]	N N N	adversarial speaker classifier	adversarial speaker classifier	7
71	V[s]	A N N	adversarially-trained speaker classifier	adversarially-trained speaker classifier	2
72	T	N	toolkit	toolkit	45
73	T	A N	audio quality	audio quality	22
74	T	N	datasets	datasets	22
75	T	N N	word error	word error	21
76	T	N	byte	byte	21
77	T	N	Mellotron	mellotron	41
78	T	N N	Opinion Score	opinion score	20
78	V[s]	A A N N	crowdsourced Mean Opinion Score	crowdsourced mean opinion score	3
78	V[s]	A A N N	5-scale mean opinion score	5-scale mean opinion score	3
79	T	N N	output language	output language	20
80	T	A	site-specific	site-specific	20
81	T	N N	pitch contour	pitch contour	20
82	T	N N	attention alignments	attention alignment	19
83	T	N	iterations	iteration	19
84	T	N N	phoneme error	phoneme error	19
85	T	N N	synthesis model	synthesis model	19
85	V[s]	A N N	audio synthesis model	audio synthesis model	11
85	V[s]	N N N N	multispeaker voice synthesis model	multispeaker voice synthesis model	2
85	V[s]	N N N	voice synthesis model	voice synthesis model	4
86	T	N N	output layer	output layer	19
86	V[s]	A N N	recurrent output layer	recurrent output layer	2
86	V[s]	A N N	fully-connected output layer	fully-connected output layer	2
87	T	N	distillation	distillation	19
88	T	N N	target speaker	target speaker	19
89	T	A N	natural speech	natural speech	18
90	T	A N	multiple languages	multiple language	18
91	T	N N	attention mechanism	attention mechanism	18
92	T	A N N	neural TTS system	neural tts system	18
93	T	N	punctuation	punctuation	18
94	T	A A N	convolutional neural networks	convolutional neural network	18
95	T	N N	speech signal	speech signal	18
95	V[s]	N N P N	speech signal of bandwidth	speech signal of bandwidth	3
96	T	N	MRASTA	mrasta	18
97	T	N	setup	setup	18
98	T	N N	autoregressive model	autoregressive model	18
98	V[s]	N N N	autoregressive text-to-spectrogram model	autoregressive text-to-spectrogram model	4
98	V[s]	N A N	autoregressive seq2seq model	autoregressive seq2seq model	2
98	V[s]	A N N	pretrained autoregressive model	pretrained autoregressive model	2
99	T	N	VCTK	vctk	17
100	T	A N N	multilingual speech processing	multilingual speech processing	17
101	T	N	excitation	excitation	17
102	T	N	BLSTM	blstm	17
103	T	A N	temporal context	temporal context	17
104	T	A N	hidden layers	hidden layer	17
104	V[s]	N A N	feedforward hidden layers	feedforward hidden layer	2
104	V[s]	A A N	single hidden layer	single hidden layer	2
105	T	N N	Transformer TTS	transformer tts	17
105	V[s]	N N N	autoregressive Transformer TTS	autoregressive transformer tts	10
105	V[s]	N N N	Transformer TTS model	transformer tts model	10
106	T	N N	feature extraction	feature extraction	33
106	V[s]+	N N N	MLP feature extraction	mlp feature extraction	10
106	V[s]	N N N	MRASTA feature extraction	mrasta feature extraction	3
106	V[s]	A N N	acoustic feature extraction	acoustic feature extraction	3
107	T	N N	pronunciation dictionaries	pronunciation dictionary	16
107	V[s]	N N N	GlobalPhone Pronunciation Dictionaries	globalphone pronunciation dictionary	3
108	T	N N	text-to-speech systems	text-to-speech system	16
108	V[s]	A N N	multilingual text-to-speech systems	multilingual text-to-speech system	2
108	V[s]	A N N	commercial text-to-speech systems	commercial text-to-speech system	2
109	T	A N	single speaker	single speaker	16
110	T	A N	native speakers	native speaker	16
110	V[s]	A A N	Chinese native speakers	chinese native speaker	2
111	T	A	spectral	spectral	31
112	T	N N	batch normalization	batch normalization	15
112	V[s]	N N N	batch normalization layer	batch normalization layer	2
113	T	A N	hidden states	hidden state	15
113	V[s]	A N P N	hidden state of every layer	hidden state of layer	2
114	T	A	positional	positional	15
115	T	A N	non-autoregressive ParaNet	non-autoregressive paranet	15
116	T	N N	segmentation model	segmentation model	15
117	T	N	CBHG	cbhg	15
118	T	A N	residual encoder	residual encoder	15
118	V[s]	A A N	variational residual encoder	variational residual encoder	4
119	T	N N	Tundra corpus	tundra corpus	14
120	T	N N	speaker similarity	speaker similarity	14
120	V[s]	N N N	speaker similarity MOS	speaker similarity mo	2
121	T	N N	attention block	attention block	14
122	T	A N	future work	future work	14
123	T	N	audiobooks	audiobooks	42
124	T	N N	expert knowledge	expert knowledge	14
124	V[s]	A N N	language-specific expert knowledge	language-specific expert knowledge	4
125	T	A N	multilingual TTS	multilingual tts	14
126	T	N	WaveVAE	wavevae	14
127	T	N N	phoneme inputs	phoneme input	14
128	T	N N N	word error rate	word error rate	14
129	T	A	trainable	trainable	14
130	T	N N	grapheme-to-phoneme conversion	grapheme-to-phoneme conversion	14
130	V[s]	N N N	grapheme-to-phoneme conversion models	grapheme-to-phoneme conversion model	2
131	T	A	unified	unified	14
132	T	N N	batch size	batch size	14
133	T	N	generalization	generalization	13
134	T	N N	input language	input language	13
135	T	A N	multilingual model	multilingual model	13
135	V[s]	A A N	multilingual acoustic models	multilingual acoustic model	4
135	V[s]	A A N N	multilingual neural TTS model	multilingual neural tts model	2
135	V[s]	A C A N	monolingual and multilingual model	monolingual and multilingual model	3
136	T	N P N	amount of data	amount of datum	13
136	V[s]	A N P N	lower amounts of data	low amount of datum	2
137	T	N N	speaker verification	speaker verification	13
137	V[s]	N N N	speaker verification task	speaker verification task	4
138	T	N N	speech-to-speech translation	speech-to-speech translation	13
138	V[s]	A N N	personalized speech-to-speech translation	personalized speech-to-speech translation	2
139	T	N	suffixes	suffix	13
140	T	N N	speech quality	speech quality	13
141	T	A N	recurrent layers	recurrent layer	13
142	T	N	TANH	tanh	13
143	T	N	softmax	softmax	13
144	T	A N	cross-lingual adaptation	cross-lingual adaptation	13
144	V[s]+	A A N	unsupervised cross-lingual adaptation	unsupervised cross-lingual adaptation	2
145	T	A N	1D convolution	1d convolution	13
146	T	N	nonlinearity	nonlinearity	13
147	T	N N	input text	input text	13
147	V[s]	N N N	input text encoder	input text encoder	3
147	V[s]	N N N	input text sequence	input text sequence	2
148	T	N N	music score	music score	13
148	V[d]	A N	musical score	musical score	2
149	T	N N	frequency model	frequency model	13
149	V[s]+	N N N	frequency prediction models	frequency prediction model	5
149	V[s]+	A N N	fundamental frequency model	fundamental frequency model	3
150	T	A A N N	statistical parametric speech synthesis	statistical parametric speech synthesis	13
151	T	N N	voice speed	voice speed	13
152	T	N N	log likelihood	log likelihood	13
153	T	N N	training speakers	training speaker	12
153	V[s]	N N N	training speaker diversity	training speaker diversity	2
154	T	N N	language identification	language identification	12
154	V[s]	A N N	automatic language identification	automatic language identification	2
155	T	N	milliseconds	millisecond	12
156	T	N N	post-processing net	post-processing net	12
157	T	N	MLPs	mlps	12
158	T	N	validation	validation	12
159	T	N N	input sequence	input sequence	12
159	V[s]	N N N	input text sequence	input text sequence	2
159	V[s]	A N N	complete input sequence	complete input sequence	2
160	T	A N N	HMM-based generation synthesis	hmm-based generation synthesis	12
161	T	N N	text-to-spectrogram model	text-to-spectrogram model	12
161	V[s]	N N N	autoregressive text-to-spectrogram model	autoregressive text-to-spectrogram model	4
161	V[s]	A N N	non-autoregressive text-to-spectrogram model	non-autoregressive text-to-spectrogram model	3
162	T	N	ReLU	relu	12
163	T	N N	feature vector	feature vector	12
163	V[s]	A N N	linguistic feature vector	linguistic feature vector	2
164	T	N	GPUs	gpus	12
165	T	N	lattice	lattice	12
166	T	N	speedup	speedup	12
167	T	N N	model parameters	model parameter	12
168	T	N N	training algorithm	training algorithm	12
169	T	N N	duration model	duration model	12
169	V[s]	N N N	phoneme duration model	phoneme duration model	5
170	T	N N	synthesis network	synthesis network	12
171	T	A N	Open Source	open source	12
172	T	N	GlobalPhone	globalphone	35
173	T	A	seq2seq	seq2seq	23
174	T	A N	convolutional layers	convolutional layer	23
174	V[s]	A A N	single convolutional layer	single convolutional layer	3
175	T	A N	latent variables	latent variable	11
176	T	N N	background noise	background noise	11
177	T	N	STFT	stft	11
178	T	A N	audio signal	audio signal	11
179	T	N	orthography	orthography	11
180	T	N N	attention errors	attention error	11
180	V[s]	N N N	attention error analysis	attention error analysis	3
181	T	N N	phoneme boundaries	phoneme boundary	11
181	V[s]	N N N	phoneme boundary detection	phoneme boundary detection	2
182	T	A N	lexical analysis	lexical analysis	22
183	T	A	Finnish	finnish	11
184	T	N	dropout	dropout	11
185	T	N N	text analysis	text analysis	11
186	T	A N	unseen speakers	unseen speaker	11
187	T	N N	mel-spectrogram sequence	mel-spectrogram sequence	11
188	T	N	LSTMs	lstms	11
189	T	A A N	statistical parametric synthesis	statistical parametric synthesis	11
189	V[s]	A A N N	statistical parametric speech synthesis	statistical parametric speech synthesis	13
190	T	N N	MOS scores	mo score	11
190	V[s]	N N N	similarity MOS scores	similarity mo score	4
190	V[s]	A N N N	higher similarity MOS scores	high similarity mo score	2
191	T	N N N	speech processing systems	speech processing system	11
191	V[s]	A N N N	multilingual speech processing systems	multilingual speech processing system	2
192	T	N	HMMs	hmms	11
193	T	N N	G2P conversion	g2p conversion	21
194	T	N	Oord	oord	10
195	T	A N	multilingual ASR	multilingual asr	10
196	T	N	CMUDict	cmudict	20
197	T	N	WFSTs	wfsts	10
198	T	N N	length regulator	length regulator	10
199	T	A	morphologic	morphologic	10
200	T	N N	speech database	speech database	10
200	V[s]	A A N N	internal English speech database	internal english speech database	3
201	T	N	concatenation	concatenation	10
202	T	N N N	Transformer TTS model	transformer tts model	10
203	T	N P N	hours of speech	hour of speech	10
204	T	N N N	MLP feature extraction	mlp feature extraction	10
204	V[s]	A N N N	Cross-lingual MLP feature extraction	cross-lingual mlp feature extraction	2
205	T	A N	written form	written form	10
206	T	N	Idiap	idiap	10
207	T	N N	MOS evaluation	mo evaluation	10
207	V[s]	A N N	subjective MOS evaluation	subjective mo evaluation	2
207	V[s]	N N P N	MOS evaluation of speaker	mo evaluation of speaker	2
208	T	N N	voice synthesis	voice synthesis	10
208	V[s]	N N N	voice synthesis model	voice synthesis model	4
209	T	N N	text normalization	text normalization	10
210	T	A N	multiple speakers	multiple speaker	10
210	V[s]	A N P N	multiple speakers of each language	multiple speaker of language	2
211	T	N N N	autoregressive Transformer TTS	autoregressive transformer tts	10
212	T	N	NetTalk	nettalk	10
213	T	N	morpheme	morpheme	10
214	T	N N	reversal layer	reversal layer	10
214	V[s]	A N N	gradient reversal layer	gradient reversal layer	8
215	T	A N N	high quality speech	high quality speech	10
216	T	N	RNNs	rnns	10
217	T	N	annotation	annotation	10
218	T	N N	duration predictor	duration predictor	20
219	T	A	Gaussian	gaussian	30
220	T	N N	text data	text datum	19
221	T	A N	multilingual MLP	multilingual mlp	19
222	T	N	Bi-LSTM	bi-lstm	19
223	T	A	audio	audio	189
224	T	A	Hungarian	hungarian	9
225	T	N N	Adam optimizer	adam optimizer	9
226	T	N	coder	coder	9
227	T	N	hier-MRASTA	hier-mrasta	9
228	T	N N	waveform synthesis	waveform synthesis	9
228	V[s]	A N N	parallel waveform synthesis	parallel waveform synthesis	2
229	T	N N	audiobook data	audiobook datum	9
229	V[s]	N N N	audiobook data Introduction	audiobook datum introduction	2
230	T	A N	related work	related work	9
231	T	A N N	automatic speech recognition	automatic speech recognition	9
232	T	A	phonological	phonological	9
233	T	N	regression	regression	9
234	T	N N N	speech recognition systems	speech recognition system	9
234	V[s]	A N N N	automatic speech recognition systems	automatic speech recognition system	2
235	T	N N	end-to-end TTS	end-to-end tts	9
235	V[s]	N N N	end-to-end TTS models	end-to-end tts model	5
236	T	R	sequentially	sequentially	9
237	T	N N	test sets	test set	9
237	V[s]	A N N	100-sentence test set	100-sentence test set	2
238	T	N N	knowledge distillation	knowledge distillation	9
238	V[s]	A N N	sequence-level knowledge distillation	sequence-level knowledge distillation	8
239	T	N N	network architecture	network architecture	9
239	V[s]	A N N	neural network architecture	neural network architecture	5
240	T	N N	teacher model	teacher model	9
241	T	A A N	recurrent neural network	recurrent neural network	9
242	T	A N	audio data	audio datum	9
243	T	A N N N	HMM-based generation synthesis approach	hmm-based generation synthesis approach	9
244	T	N N	truth audio	truth audio	9
245	T	N N	phoneme pairs	phoneme pair	9
246	T	A N	synthetic speech	synthetic speech	9
246	V[s]	N A N	rating synthetic speech	rating synthetic speech	2
247	T	N N	LID system	lid system	9
247	V[s]	A A N N	hierarchical MLP-based LID system	hierarchical mlp-based lid system	4
248	T	N N	text input	text input	9
248	V[s]	N N N	text input representations	text input representation	4
249	T	A N	seq2seq model	seq2seq model	9
249	V[s]	N A N	autoregressive seq2seq model	autoregressive seq2seq model	2
249	V[s]	N A N	vanilla seq2seq model	vanilla seq2seq model	3
249	V[s]	A A N	non-autoregressive seq2seq model	non-autoregressive seq2seq model	2
250	T	N	interpolation	interpolation	9
251	T	N N	EN speaker	en speaker	9
252	T	N N	mel-spectrogram generation	mel-spectrogram generation	9
252	V[s]	A N N	parallel mel-spectrogram generation	parallel mel-spectrogram generation	2
253	T	N N	FastSpeech model	fastspeech model	9
254	T	N N	speech waveform	speech waveform	9
255	T	N	WaveGlow	waveglow	17
256	T	N	MUSHRA	mushra	8
257	T	N N N	speech synthesis system	speech synthesis system	8
257	V[s]	A N N N	HMM-based speech synthesis system	hmm-based speech synthesis system	2
258	T	N	morphology	morphology	8
259	T	N N N	probability density function	probability density function	8
260	T	A N	non-autoregressive model	non-autoregressive model	8
260	V[s]	A A N	non-autoregressive seq2seq model	non-autoregressive seq2seq model	2
261	T	A N	maximum likelihood	maximum likelihood	8
262	T	A N	vocal model	vocal model	8
263	T	N N	training set	training set	8
264	T	N N	Markov models	markov model	8
264	V[s]	A N N	hidden Markov models	hidden markov model	7
265	T	N N	WORLD vocoder	world vocoder	8
266	T	N	insertion	insertion	8
267	T	N	Griffin-Lim	griffin-lim	16
268	T	N	latency	latency	8
269	T	A N N	gradient reversal layer	gradient reversal layer	8
270	T	A N	audio samples	audio sample	8
271	T	N	intelligibility	intelligibility	8
272	T	A	binary	binary	8
273	T	N N A N	output language acoustic model	output language acoustic model	8
274	T	N N	word class	word class	8
274	V[s]	N N N	word class features	word class feature	2
275	T	N N	CN speakers	cn speaker	8
276	T	N	VTLN	vtln	8
277	T	N N	sentence boundary	sentence boundary	8
278	T	A N	dynamic features	dynamic feature	8
279	T	N N	adversarial loss	adversarial loss	8
279	V[s]	N N N	adversarial loss Introduction	adversarial loss introduction	2
280	T	A N	vocal range	vocal range	8
281	T	A	shared	shared	8
282	T	N	recognizer	recognizer	8
283	T	N N	ablation studies	ablation study	8
284	T	A N	multilingual text-to-speech	multilingual text-to-speech	8
285	T	N	pre-net	pre-net	8
286	T	N N N	ground truth audio	ground truth audio	8
287	T	N N	training corpus	training corpus	8
288	T	N N	language processing	language processing	8
288	V[s]	A N N	natural language processing	natural language processing	4
289	T	N N N N	autoregressive Transformer TTS model	autoregressive transformer tts model	8
290	T	N N	sentence segmentation	sentence segmentation	8
291	T	N N	word segmentation	word segmentation	8
291	V[s]	A N N	unseen word segmentation	unseen word segmentation	2
292	T	N	phonology	phonology	8
293	T	A N N	cross-lingual speaker adaptation	cross-lingual speaker adaptation	8
294	T	N N	convolution block	convolution block	8
294	V[s]	A N N	non-causal convolution blocks	non-causal convolution block	2
295	T	N	paradigm	paradigm	8
296	T	A N N	sequence-level knowledge distillation	sequence-level knowledge distillation	8
297	T	A N	site-specific speaker	site-specific speaker	8
298	T	A A N	deep neural networks	deep neural network	8
299	T	A N	phonotactic constraints	phonotactic constraint	8
300	T	N N	cross-language voice	cross-language voice	8
301	T	A N	HMM-based TTS	hmm-based tts	8
302	T	N N	confidence intervals	confidence interval	8
303	T	A N	female speakers	female speaker	8
303	V[s]	A A N	professional female speaker	professional female speaker	2
304	T	A	phonotactic	phonotactic	15
305	T	A	feed-forward	feed-forward	43
306	T	N N	text-to-speech synthesis	text-to-speech synthesis	14
307	T	A N	monolingual MLP	monolingual mlp	7
308	T	N N N	phoneme error rate	phoneme error rate	7
309	T	A N	expressive speech	expressive speech	7
310	T	N N	model architecture	model architecture	7
311	T	N N	inference speed	inference speed	14
311	V[s]	N N N	GPU inference speeds	gpu inference speed	2
311	V[s]	A N N	slow inference speed	slow inference speed	5
312	T	A N	prior work	prior work	7
313	T	A N	subjective evaluation	subjective evaluation	7
314	T	A N	deep learning	deep learning	7
315	T	N N	speaker characteristics	speaker characteristic	7
316	T	A N	fourth model	fourth model	7
317	T	N	Lword	lword	7
318	T	A N	phonetic segment	phonetic segment	7
319	T	A A N	parallel neural vocoder	parallel neural vocoder	7
320	T	N N	layer models	layer model	7
321	T	A N N	hidden Markov models	hidden markov model	7
322	T	N N	stage MLP	stage mlp	7
323	T	N N	WaveNet inference	wavenet inference	7
323	V[s]	N N N	WaveNet inference kernels	wavenet inference kernel	2
324	T	A	imperfect	imperfect	7
325	T	A N	state-of-the-art results	state-of-the-art result	7
326	T	N	tagset	tagset	7
327	T	N	artifacts	artifact	7
328	T	N N	evaluation data	evaluation datum	7
328	V[s]	A A N N	NIST RT05 evaluation data	nist rt05 evaluation datum	2
329	T	N N	classification accuracy	classification accuracy	7
329	V[s]	N N P N	classification accuracy of a speaker	classification accuracy of speaker	3
330	T	A N N	neural TTS model	neural tts model	7
331	T	N	Part-of-Speech	part-of-speech	7
332	T	N N	input tokens	input token	7
333	T	A N	spectral features	spectral feature	7
334	T	N N N	adversarial speaker classifier	adversarial speaker classifier	7
335	T	N N	naturalness MOS	naturalness mo	7
335	V[s]	N N N	Naturalness MOS decreases	naturalness mo decrease	2
336	T	N	spectra	spectra	7
337	T	A	inverse	inverse	14
338	T	N N N	ground truth samples	ground truth sample	7
339	T	N N	spectrogram frames	spectrogram frame	7
340	T	N	hyperparameters	hyperparameters	21
341	T	N N	language embeddings	language embeddings	7
342	T	N	self-attention	self-attention	7
343	T	A	observed	observed	7
344	T	N N	FFT blocks	fft block	7
345	T	N N N	word stress assignment	word stress assignment	7
346	T	A N	speaker-adversarial loss	speaker-adversarial loss	7
347	T	A N	recurrent unit	recurrent unit	7
348	T	A	approximate	approximate	7
349	T	A	speaker-dependent	speaker-dependent	13
350	T	N N	parameter generation	parameter generation	13
350	V[s]	A N N	contextual parameter generation	contextual parameter generation	3
351	T	A N N	multilingual speech synthesis	multilingual speech synthesis	6
352	T	N	CSS10	css10	12
353	T	N N	synthesizer network	synthesizer network	6
354	T	N	extractor	extractor	6
355	T	N	formant	formant	6
356	T	N P N	set of speaker	set of speaker	6
357	T	N N	end-to-end models	end-to-end model	6
357	V[s]	N N N	end-to-end TTS models	end-to-end tts model	5
358	T	N C N N	rhythm and pitch contour	rhythm and pitch contour	6
359	T	N N	text sequence	text sequence	6
359	V[s]	N N N	input text sequence	input text sequence	2
360	T	N	autoencoder	autoencoder	6
361	T	N N	input features	input feature	6
362	T	N	mispronunciations	mispronunciation	6
363	T	N N	vocoder parameters	vocoder parameter	6
364	T	N N	byte inputs	byte input	6
365	T	A N	contextual information	contextual information	6
366	T	N N	alignment maps	alignment map	6
367	T	N N	speech parameter	speech parameter	6
368	T	N	quantization	quantization	6
369	T	A	alphabetic	alphabetic	6
370	T	N N	inference latency	inference latency	6
371	T	A N N	high similarity MOS	high similarity mo	6
372	T	N N	encoder-decoder architecture	encoder-decoder architecture	6
373	T	N N	GlobalPhone language	globalphone language	6
373	V[s]	N N N	GlobalPhone Language Models	globalphone language model	4
374	T	A N	audio clip	audio clip	6
375	T	N N	word sequence	word sequence	6
376	T	N N	model output	model output	6
377	T	A N	monolingual system	monolingual system	6
378	T	A	Cyrillic	cyrillic	6
379	T	N N	LSTM layers	lstm layer	6
380	T	N	LJSpeech	ljspeech	6
381	T	N P N N	amount of training data	amount of training datum	6
382	T	N N	reference utterance	reference utterance	6
383	T	A N	experimental results	experimental result	6
384	T	N N	STFT loss	stft loss	6
385	T	N N	cross-language transfer	cross-language transfer	6
386	T	A N	unsupported languages	unsupported language	6
387	T	A N	Common Voice	common voice	6
388	T	N N	decoder layers	decoder layer	6
389	T	A N N	fundamental frequency prediction	fundamental frequency prediction	6
390	T	N	subsections	subsection	6
391	T	A N	English speaker	english speaker	6
